city;state_id;state_name;county_name;lat;lng
Country Club;CA;California;San Joaquin;37,9687;-121,3408
North Gates;NY;New York;Monroe;43,1718;-77,7064
Cypress Gardens;FL;Florida;Polk;28,0036;-81,6857
Willow Street;PA;Pennsylvania;Lancaster;39,981;-76,2706
Rio Vista;CA;California;Solano;38,1765;-121,7025
Harrisonville;MO;Missouri;Cass;38,653;-94,3467
Detroit Lakes;MN;Minnesota;Becker;46,806;-95,8449
Fairmount;NY;New York;Onondaga;43,0414;-76,2485
Struthers;OH;Ohio;Mahoning;41,051;-80,592
Woodbury;NJ;New Jersey;Gloucester;39,8379;-75,1524
Cambridge;MN;Minnesota;Isanti;45,5612;-93,2283
Jefferson;LA;Louisiana;Jefferson;29,9609;-90,1554
Winfield;IL;Illinois;DuPage;41,8787;-88,1507
Willoughby Hills;OH;Ohio;Lake;41,5873;-81,4333
Sweet Home;OR;Oregon;Linn;44,4023;-122,7028
Fort Stewart;GA;Georgia;Liberty;31,8811;-81,6131
Cape Canaveral;FL;Florida;Brevard;28,3933;-80,6049
Columbia City;IN;Indiana;Whitley;41,1612;-85,4855
Bay St. Louis;MS;Mississippi;Hancock;30,3281;-89,3774
Kinnelon;NJ;New Jersey;Morris;40,9847;-74,3862
West Point;MS;Mississippi;Clay;33,6064;-88,6572
West Glens Falls;NY;New York;Warren;43,3057;-73,6964
Grosse Pointe Farms;MI;Michigan;Wayne;42,4068;-82,8993
George Mason;VA;Virginia;Fairfax;38,8356;-77,3186
Fallston;MD;Maryland;Harford;39,5332;-76,4452
DuPont;WA;Washington;Pierce;47,1079;-122,6495
Roanoke;TX;Texas;Denton;33,0144;-97,2276
Vernon;TX;Texas;Wilbarger;34,1479;-99,3
Cedar Hills;UT;Utah;Utah;40,4135;-111,7531
West Perrine;FL;Florida;Miami-Dade;25,6061;-80,3639
Marysville;MI;Michigan;St. Clair;42,9084;-82,4806
Green Cove Springs;FL;Florida;Clay;29,9904;-81,6807
Kensington;CT;Connecticut;Capitol;41,6284;-72,7686
Bacliff;TX;Texas;Galveston;29,5085;-94,9888
Locust Grove;GA;Georgia;Henry;33,3446;-84,1071
Mission;KS;Kansas;Johnson;39,027;-94,6568
Brentwood;PA;Pennsylvania;Allegheny;40,3734;-79,9757
Sparta;WI;Wisconsin;Monroe;43,9377;-90,8131
St. Augustine Shores;FL;Florida;St. Johns;29,8039;-81,3086
Bee Ridge;FL;Florida;Sarasota;27,2855;-82,4731
Ellisville;MO;Missouri;St. Louis;38,5897;-90,5884
Mayfield;KY;Kentucky;Graves;36,7371;-88,6447
Pájaros;PR;Puerto Rico;Toa Alta;18,361;-66,2184
Muskegon Heights;MI;Michigan;Muskegon;43,2023;-86,2421
Woodfield;SC;South Carolina;Richland;34,0587;-80,9309
Makaha;HI;Hawaii;Honolulu;21,4739;-158,2102
Villas;NJ;New Jersey;Cape May;39,0157;-74,935
Travis Ranch;TX;Texas;Kaufman;32,8015;-96,4775
Salem;UT;Utah;Utah;40,0539;-111,6718
Lincoln City;OR;Oregon;Lincoln;44,9751;-124,0072
Rye Brook;NY;New York;Westchester;41,0302;-73,6864
Avon Park;FL;Florida;Highlands;27,5898;-81,5068
Harvard;IL;Illinois;McHenry;42,4296;-88,6211
East Liverpool;OH;Ohio;Columbiana;40,6333;-80,5677
Wapakoneta;OH;Ohio;Auglaize;40,5664;-84,1916
Succasunna;NJ;New Jersey;Morris;40,853;-74,6568
Peru;IL;Illinois;LaSalle;41,3482;-89,1371
Jesup;GA;Georgia;Wayne;31,5992;-81,8895
Greencastle;IN;Indiana;Putnam;39,6432;-86,8418
Ingleside;TX;Texas;San Patricio;27,8703;-97,2075
Alamosa;CO;Colorado;Alamosa;37,4752;-105,877
Fairfield;AL;Alabama;Jefferson;33,4747;-86,9194
Picnic Point;WA;Washington;Snohomish;47,8744;-122,3077
Marathon;FL;Florida;Monroe;24,7263;-81,0374
College Place;WA;Washington;Walla Walla;46,0419;-118,3878
Uniontown;PA;Pennsylvania;Fayette;39,8993;-79,7246
Capitola;CA;California;Santa Cruz;36,9773;-121,9537
DeRidder;LA;Louisiana;Beauregard;30,8468;-93,2931
Thomaston;GA;Georgia;Upson;32,8907;-84,3272
Eagle Point;OR;Oregon;Jackson;42,4677;-122,8016
Frankfort Square;IL;Illinois;Will;41,5219;-87,8031
Sedona;AZ;Arizona;Yavapai;34,8581;-111,7941
Decatur;IN;Indiana;Adams;40,8286;-84,9277
Madera Acres;CA;California;Madera;37,0123;-120,0799
Mahomet;IL;Illinois;Champaign;40,1888;-88,3901
Washington;NC;North Carolina;Beaufort;35,5586;-77,0545
Fultondale;AL;Alabama;Jefferson;33,6174;-86,8014
Fairview;TN;Tennessee;Williamson;35,9815;-87,1291
Keokuk;IA;Iowa;Lee;40,4095;-91,4031
Mount Airy;MD;Maryland;Carroll;39,3742;-77,1534
Morrisville;PA;Pennsylvania;Bucks;40,2074;-74,78
Vidor;TX;Texas;Orange;30,1291;-93,9967
Tanaina;AK;Alaska;Matanuska-Susitna;61,6576;-149,4263
Arden Hills;MN;Minnesota;Ramsey;45,0721;-93,167
Monett;MO;Missouri;Barry;36,9218;-93,9278
Keansburg;NJ;New Jersey;Monmouth;40,4469;-74,1315
Sauk Village;IL;Illinois;Cook;41,4906;-87,5706
Sandy Hook;CT;Connecticut;Western Connecticut;41,4128;-73,244
Hartland;WI;Wisconsin;Waukesha;43,1029;-88,3396
Beverly Hills;FL;Florida;Citrus;28,9176;-82,4542
South Amboy;NJ;New Jersey;Middlesex;40,4852;-74,2831
New Square;NY;New York;Rockland;41,141;-74,0294
Lambertville;MI;Michigan;Monroe;41,7484;-83,6244
Croydon;PA;Pennsylvania;Bucks;40,0911;-74,8975
Sturgeon Bay;WI;Wisconsin;Door;44,8228;-87,366
McCordsville;IN;Indiana;Hancock;39,8966;-85,9208
Morehead City;NC;North Carolina;Carteret;34,7308;-76,7388
Canonsburg;PA;Pennsylvania;Washington;40,2643;-80,1867
Jennings;LA;Louisiana;Jefferson Davis;30,2233;-92,6582
Flossmoor;IL;Illinois;Cook;41,5391;-87,6858
Picture Rocks;AZ;Arizona;Pima;32,3274;-111,2558
Canal Winchester;OH;Ohio;Franklin;39,8437;-82,8126
Hillsborough;NC;North Carolina;Orange;36,0679;-79,0991
Brewer;ME;Maine;Penobscot;44,7835;-68,7352
Sunbury;PA;Pennsylvania;Northumberland;40,8616;-76,7871
Burlington;WA;Washington;Skagit;48,4676;-122,3298
Matawan;NJ;New Jersey;Monmouth;40,4127;-74,2365
Brownsville;TN;Tennessee;Haywood;35,589;-89,2578
Walker Mill;MD;Maryland;Prince George's;38,8758;-76,8854
Middletown;KY;Kentucky;Jefferson;38,241;-85,5214
Bala Cynwyd;PA;Pennsylvania;Montgomery;40,0116;-75,2283
Mooresville;IN;Indiana;Morgan;39,6022;-86,3681
Orange Cove;CA;California;Fresno;36,6211;-119,3188
Gateway;FL;Florida;Lee;26,5793;-81,7446
Fredonia;NY;New York;Chautauqua;42,4407;-79,3319
Winchester;TN;Tennessee;Franklin;35,1898;-86,1075
Ogdensburg;NY;New York;St. Lawrence;44,7088;-75,4717
Lititz;PA;Pennsylvania;Lancaster;40,154;-76,3044
Orange Lake;NY;New York;Orange;41,5369;-74,1005
Greenville;NY;New York;Westchester;40,9986;-73,8189
Country Club Estates;GA;Georgia;Glynn;31,2113;-81,4622
Silver City;NM;New Mexico;Grant;32,7783;-108,2699
Greenwood;AR;Arkansas;Sebastian;35,2134;-94,2408
Middletown;PA;Pennsylvania;Dauphin;40,201;-76,7289
North College Hill;OH;Ohio;Hamilton;39,2175;-84,552
Browns Mills;NJ;New Jersey;Burlington;39,9737;-74,569
Louisville;OH;Ohio;Stark;40,837;-81,2643
Bladensburg;MD;Maryland;Prince George's;38,9424;-76,9264
Bridge City;TX;Texas;Orange;30,0298;-93,8406
Fishersville;VA;Virginia;Augusta;38,105;-78,9826
Oakland;TN;Tennessee;Fayette;35,2256;-89,5372
Litchfield Beach;SC;South Carolina;Georgetown;33,4773;-79,1181
Claymont;DE;Delaware;New Castle;39,8032;-75,4607
Mechanicsburg;PA;Pennsylvania;Cumberland;40,2115;-77,006
Helena Valley Southeast;MT;Montana;Lewis and Clark;46,6219;-111,8973
Grinnell;IA;Iowa;Poweshiek;41,7359;-92,7244
Itasca;IL;Illinois;DuPage;41,9772;-88,0183
Belmont;VA;Virginia;Loudoun;39,0622;-77,4985
Ivins;UT;Utah;Washington;37,1742;-113,6809
Girard;OH;Ohio;Trumbull;41,1665;-80,6963
Countryside;VA;Virginia;Loudoun;39,0518;-77,4124
Pryor Creek;OK;Oklahoma;Mayes;36,2996;-95,3107
Oil City;PA;Pennsylvania;Venango;41,4281;-79,7036
St. Anthony;MN;Minnesota;Hennepin;45,0278;-93,2174
Amityville;NY;New York;Suffolk;40,6696;-73,4156
Anaconda;MT;Montana;Deer Lodge;46,0608;-113,0678
Bluefield;WV;West Virginia;Mercer;37,2608;-81,2143
Tomah;WI;Wisconsin;Monroe;43,9879;-90,4999
Coamo;PR;Puerto Rico;Coamo;18,0765;-66,3638
Pleasant Grove;AL;Alabama;Jefferson;33,494;-86,9782
Clarksville;AR;Arkansas;Johnson;35,457;-93,4803
Springs;NY;New York;Suffolk;41,0212;-72,1584
Richmond Heights;FL;Florida;Miami-Dade;25,6347;-80,3721
Mentone;CA;California;San Bernardino;34,0609;-117,1108
Chevy Chase;MD;Maryland;Montgomery;38,9944;-77,0738
Florence;OR;Oregon;Lane;43,9916;-124,1063
Woodway;TX;Texas;McLennan;31,4988;-97,2314
Parsons;KS;Kansas;Labette;37,3405;-95,2958
Eidson Road;TX;Texas;Maverick;28,6677;-100,4788
Terrace Heights;WA;Washington;Yakima;46,6045;-120,4393
Oakwood;OH;Ohio;Montgomery;39,7202;-84,1734
Rochelle;IL;Illinois;Ogle;41,9197;-89,0629
Sabana Grande;PR;Puerto Rico;Sabana Grande;18,0832;-66,9645
Lugoff;SC;South Carolina;Kershaw;34,2113;-80,6973
Berlin;NH;New Hampshire;Coos;44,4869;-71,2599
LaSalle;IL;Illinois;LaSalle;41,3589;-89,0737
The Village;OK;Oklahoma;Oklahoma;35,5706;-97,5567
Bull Mountain;OR;Oregon;Washington;45,4125;-122,832
Rockcreek;OR;Oregon;Washington;45,5526;-122,876
Oakbrook;KY;Kentucky;Boone;38,9996;-84,6797
Jacinto City;TX;Texas;Harris;29,7663;-95,241
Monmouth Junction;NJ;New Jersey;Middlesex;40,3754;-74,5582
Halls;TN;Tennessee;Knox;36,0817;-83,9344
Madeira;OH;Ohio;Hamilton;39,1856;-84,3734
Beckett Ridge;OH;Ohio;Butler;39,3448;-84,438
Steger;IL;Illinois;Cook;41,4723;-87,6176
Hailey;ID;Idaho;Blaine;43,5141;-114,3001
Fairfield;IA;Iowa;Jefferson;41,0064;-91,9667
Ashland;NJ;New Jersey;Camden;39,8782;-75,0085
Wasilla;AK;Alaska;Matanuska-Susitna;61,577;-149,466
Alma;MI;Michigan;Gratiot;43,3799;-84,6556
Charter Oak;CA;California;Los Angeles;34,1025;-117,8564
St. Stephens;NC;North Carolina;Catawba;35,7642;-81,2746
Bastrop;LA;Louisiana;Morehouse;32,7748;-91,9078
Southside;AL;Alabama;Etowah;33,9007;-86,0238
Angola;IN;Indiana;Steuben;41,6433;-85,005
San Lorenzo;PR;Puerto Rico;San Lorenzo;18,1875;-65,968
Helotes;TX;Texas;Bexar;29,5687;-98,696
Coral Hills;MD;Maryland;Prince George's;38,8706;-76,9215
Fallon;NV;Nevada;Churchill;39,4737;-118,7779
Roxborough Park;CO;Colorado;Douglas;39,4492;-105,0746
Denham Springs;LA;Louisiana;Livingston;30,4743;-90,9593
Indianola;MS;Mississippi;Sunflower;33,4492;-90,6447
Lago Vista;TX;Texas;Travis;30,4519;-97,9908
Diamondhead;MS;Mississippi;Hancock;30,3791;-89,3707
Sheffield;AL;Alabama;Colbert;34,757;-87,6977
Havre;MT;Montana;Hill;48,5427;-109,6804
St. Francis;WI;Wisconsin;Milwaukee;42,9716;-87,873
San Sebastián;PR;Puerto Rico;San Sebastián;18,3356;-66,9948
Chesapeake Ranch Estates;MD;Maryland;Calvert;38,3574;-76,4147
Laurens;SC;South Carolina;Laurens;34,5022;-82,0207
Bohemia;NY;New York;Suffolk;40,7717;-73,1271
Severance;CO;Colorado;Weld;40,5265;-104,865
Sanger;TX;Texas;Denton;33,3715;-97,1678
Leonia;NJ;New Jersey;Bergen;40,8638;-73,99
Quakertown;PA;Pennsylvania;Bucks;40,4398;-75,3455
Riverdale;UT;Utah;Weber;41,1732;-112,0023
Hardeeville;SC;South Carolina;Jasper;32,2949;-81,0321
Bridgeport;WV;West Virginia;Harrison;39,3036;-80,2478
Haiku-Pauwela;HI;Hawaii;Maui;20,9156;-156,3022
Gibsonville;NC;North Carolina;Guilford;36,0993;-79,5415
East Stroudsburg;PA;Pennsylvania;Monroe;41,0023;-75,1779
Blanchard;OK;Oklahoma;McClain;35,1524;-97,6602
Warren;PA;Pennsylvania;Warren;41,8434;-79,1444
Woodbury;NY;New York;Nassau;40,8176;-73,4703
Charlotte;MI;Michigan;Eaton;42,5662;-84,8304
Delta;CO;Colorado;Delta;38,756;-108,0772
Eunice;LA;Louisiana;St. Landry;30,4904;-92,4191
Smithville;NJ;New Jersey;Atlantic;39,4929;-74,4801
Middlesborough;KY;Kentucky;Bell;36,6127;-83,7227
Augusta;KS;Kansas;Butler;37,6955;-96,9919
Pine Lake Park;NJ;New Jersey;Ocean;40,0017;-74,2595
Rensselaer;NY;New York;Rensselaer;42,6465;-73,7328
Sandpoint;ID;Idaho;Bonner;48,2822;-116,5614
Bethalto;IL;Illinois;Madison;38,9015;-90,0466
Shawano;WI;Wisconsin;Shawano;44,7748;-88,5843
Brooksville;FL;Florida;Hernando;28,5404;-82,3903
Conshohocken;PA;Pennsylvania;Montgomery;40,0772;-75,3034
Palm Beach;FL;Florida;Palm Beach;26,6945;-80,0408
Plymouth;MI;Michigan;Wayne;42,3718;-83,468
Sugar Grove;IL;Illinois;Kane;41,7759;-88,4481
Oakville;CT;Connecticut;Naugatuck Valley;41,5893;-73,0905
McFarland;WI;Wisconsin;Dane;43,0203;-89,2828
Merrill;WI;Wisconsin;Lincoln;45,182;-89,6994
Cabo Rojo;PR;Puerto Rico;Cabo Rojo;18,0867;-67,1482
Ventnor City;NJ;New Jersey;Atlantic;39,3457;-74,486
Hooper;UT;Utah;Weber;41,1599;-112,2871
Park Ridge;NJ;New Jersey;Bergen;41,0352;-74,0423
Helena-West Helena;AR;Arkansas;Phillips;34,5313;-90,6201
Riverside;CT;Connecticut;Western Connecticut;41,0318;-73,5827
Commerce;TX;Texas;Hunt;33,2421;-95,8992
Crozet;VA;Virginia;Albemarle;38,0645;-78,6961
Waseca;MN;Minnesota;Waseca;44,0827;-93,5029
Marlboro Village;MD;Maryland;Prince George's;38,8307;-76,7699
Washington Terrace;UT;Utah;Weber;41,1683;-111,9783
Hickam Housing;HI;Hawaii;Honolulu;21,3311;-157,9474
Glenshaw;PA;Pennsylvania;Allegheny;40,5391;-79,9735
Cusseta;GA;Georgia;Chattahoochee;32,347;-84,787
Richmond Heights;MO;Missouri;St. Louis;38,6309;-90,3332
Waterford;CA;California;Stanislaus;37,6429;-120,7553
Mound;MN;Minnesota;Hennepin;44,9328;-93,6591
Perkasie;PA;Pennsylvania;Bucks;40,372;-75,292
Bryans Road;MD;Maryland;Charles;38,6145;-77,0851
Toccoa;GA;Georgia;Stephens;34,581;-83,3263
Seven Corners;VA;Virginia;Fairfax;38,8658;-77,1445
Mahopac;NY;New York;Putnam;41,3688;-73,7414
Ecorse;MI;Michigan;Wayne;42,2489;-83,1399
Stonegate;CO;Colorado;Douglas;39,5357;-104,8032
University of Virginia;VA;Virginia;Albemarle;38,0405;-78,5164
Aiea;HI;Hawaii;Honolulu;21,3865;-157,9232
Incline Village;NV;Nevada;Washoe;39,2639;-119,9455
Elsmere;KY;Kentucky;Kenton;38,9948;-84,6017
Merrydale;LA;Louisiana;East Baton Rouge;30,4998;-91,1081
Forestdale;AL;Alabama;Jefferson;33,5737;-86,9
Fairfield Glade;TN;Tennessee;Cumberland;36,0028;-84,8711
Glens Falls North;NY;New York;Warren;43,335;-73,6832
Jessup;MD;Maryland;Anne Arundel;39,1488;-76,7772
Aliquippa;PA;Pennsylvania;Beaver;40,6155;-80,2547
Hawthorn Woods;IL;Illinois;Lake;42,2313;-88,0624
Des Peres;MO;Missouri;St. Louis;38,5973;-90,448
Stony Brook University;NY;New York;Suffolk;40,9098;-73,1217
Willowbrook;IL;Illinois;DuPage;41,7641;-87,9454
Hampstead;NC;North Carolina;Pender;34,3627;-77,7318
Chillicothe;MO;Missouri;Livingston;39,7953;-93,5499
Boulder Hill;IL;Illinois;Kendall;41,7113;-88,3353
Harrodsburg;KY;Kentucky;Mercer;37,7654;-84,8474
Dayton;TX;Texas;Liberty;30,0315;-94,9158
Gretna;NE;Nebraska;Sarpy;41,1314;-96,245
Lake Mohawk;NJ;New Jersey;Sussex;41,0149;-74,664
Sunset Hills;MO;Missouri;St. Louis;38,531;-90,4087
Bogota;NJ;New Jersey;Bergen;40,8751;-74,0293
Grants;NM;New Mexico;Cibola;35,1538;-107,8335
Cresskill;NJ;New Jersey;Bergen;40,9405;-73,9596
Absecon;NJ;New Jersey;Atlantic;39,4229;-74,4944
Little Falls;MN;Minnesota;Morrison;45,9862;-94,3586
Rockingham;NC;North Carolina;Richmond;34,9386;-79,7608
Mount Pleasant;IA;Iowa;Henry;40,9625;-91,5452
Tuscumbia;AL;Alabama;Colbert;34,7204;-87,7035
Riverside;IL;Illinois;Cook;41,831;-87,8169
Tuskegee;AL;Alabama;Macon;32,4409;-85,7131
Bernalillo;NM;New Mexico;Sandoval;35,3127;-106,5537
East Grand Forks;MN;Minnesota;Polk;47,9286;-97,0138
West Athens;CA;California;Los Angeles;33,9235;-118,3033
Orange Park;FL;Florida;Clay;30,1706;-81,7041
Kings Grant;NC;North Carolina;New Hanover;34,2664;-77,8659
Booneville;MS;Mississippi;Prentiss;34,6643;-88,5684
Lapeer;MI;Michigan;Lapeer;43,0447;-83,3253
Micco;FL;Florida;Brevard;27,8683;-80,51
Sanatoga;PA;Pennsylvania;Montgomery;40,2497;-75,5887
Lynwood;IL;Illinois;Cook;41,5235;-87,551
Clinton;MO;Missouri;Henry;38,3716;-93,7679
Citrus Hills;FL;Florida;Citrus;28,887;-82,4312
Newark;NY;New York;Wayne;43,0418;-77,093
Corona de Tucson;AZ;Arizona;Pima;31,9503;-110,7835
Tiburon;CA;California;Marin;37,8854;-122,4637
Harleysville;PA;Pennsylvania;Montgomery;40,2792;-75,3873
Oak Grove;MN;Minnesota;Anoka;45,3409;-93,3264
Rice Lake;WI;Wisconsin;Barron;45,4864;-91,7447
Benton Harbor;MI;Michigan;Berrien;42,1159;-86,4488
Craig;CO;Colorado;Moffat;40,5171;-107,5554
Cape St. Claire;MD;Maryland;Anne Arundel;39,0433;-76,4471
Summit View;WA;Washington;Pierce;47,1343;-122,3467
Audubon;PA;Pennsylvania;Montgomery;40,1304;-75,428
Lake Park;FL;Florida;Palm Beach;26,7998;-80,0681
Meadow Lakes;AK;Alaska;Matanuska-Susitna;61,638;-149,608
Indian Harbour Beach;FL;Florida;Brevard;28,1529;-80,5976
Kulpsville;PA;Pennsylvania;Montgomery;40,244;-75,3407
Hillcrest;NY;New York;Rockland;41,1298;-74,035
Fairless Hills;PA;Pennsylvania;Bucks;40,1783;-74,8524
North Kensington;MD;Maryland;Montgomery;39,0393;-77,0723
Saline;MI;Michigan;Washtenaw;42,174;-83,778
Purcellville;VA;Virginia;Loudoun;39,1378;-77,711
Aberdeen;NC;North Carolina;Moore;35,135;-79,4326
Lincoln Village;OH;Ohio;Franklin;39,9532;-83,1314
Westwood;MI;Michigan;Kalamazoo;42,3031;-85,6286
Fitzgerald;GA;Georgia;Ben Hill;31,7134;-83,2514
Orting;WA;Washington;Pierce;47,0967;-122,2112
Kennedale;TX;Texas;Tarrant;32,6434;-97,2172
Flanders;NJ;New Jersey;Morris;40,8412;-74,7102
Ladue;MO;Missouri;St. Louis;38,6377;-90,3815
Sheffield Lake;OH;Ohio;Lorain;41,4883;-82,0979
Manteno;IL;Illinois;Kankakee;41,247;-87,8457
Harahan;LA;Louisiana;Jefferson;29,9374;-90,2031
Meadowbrook;AL;Alabama;Shelby;33,3935;-86,7041
Rio del Mar;CA;California;Santa Cruz;36,9607;-121,8807
Valley Center;KS;Kansas;Sedgwick;37,8332;-97,3646
Pulaski;VA;Virginia;Pulaski;37,0528;-80,7624
Haledon;NJ;New Jersey;Passaic;40,9363;-74,1887
Cloverdale;CA;California;Sonoma;38,7962;-123,0152
Plainedge;NY;New York;Nassau;40,7241;-73,477
Juncos;PR;Puerto Rico;Juncos;18,2256;-65,9161
Wesley Chapel;NC;North Carolina;Union;34,9985;-80,6903
Plymouth;WI;Wisconsin;Sheboygan;43,7447;-87,966
Seneca;SC;South Carolina;Oconee;34,6818;-82,96
Northwest Harborcreek;PA;Pennsylvania;Erie;42,1494;-79,9945
Evergreen;MT;Montana;Flathead;48,2308;-114,27
Skidaway Island;GA;Georgia;Chatham;31,9372;-81,0449
North Merritt Island;FL;Florida;Brevard;28,4585;-80,7162
Poteau;OK;Oklahoma;Le Flore;35,0282;-94,6346
Cortez;CO;Colorado;Montezuma;37,3503;-108,5768
Caldwell;NJ;New Jersey;Essex;40,8389;-74,2776
Greenville;MI;Michigan;Montcalm;43,1797;-85,2534
Oxford;NC;North Carolina;Granville;36,3155;-78,5848
Oak Island;NC;North Carolina;Brunswick;33,9434;-78,1366
Summit;WA;Washington;Pierce;47,1694;-122,3628
Beaver Falls;PA;Pennsylvania;Beaver;40,7619;-80,3226
Bainbridge;OH;Ohio;Geauga;41,3855;-81,3478
Village St. George;LA;Louisiana;East Baton Rouge;30,3598;-91,0672
Lansdowne;MD;Maryland;Baltimore;39,2365;-76,6659
Warrenton;MO;Missouri;Warren;38,8187;-91,1385
East York;PA;Pennsylvania;York;39,9687;-76,6755
Blacklick Estates;OH;Ohio;Franklin;39,9049;-82,8655
Clayton;NJ;New Jersey;Gloucester;39,6627;-75,0782
Olney;IL;Illinois;Richland;38,7285;-88,0839
Clanton;AL;Alabama;Chilton;32,8444;-86,6233
Whippany;NJ;New Jersey;Morris;40,8233;-74,4184
Collingdale;PA;Pennsylvania;Delaware;39,9151;-75,2776
Signal Mountain;TN;Tennessee;Hamilton;35,1448;-85,3457
Larkfield-Wikiup;CA;California;Sonoma;38,513;-122,7536
Bee Cave;TX;Texas;Travis;30,3084;-97,9629
Pleasant Hill;MO;Missouri;Cass;38,8059;-94,2652
Harwood Heights;IL;Illinois;Cook;41,9663;-87,8057
Marina del Rey;CA;California;Los Angeles;33,9765;-118,4486
Thief River Falls;MN;Minnesota;Pennington;48,1108;-96,1778
Andalusia;AL;Alabama;Covington;31,3102;-86,4781
Pearsall;TX;Texas;Frio;28,8915;-99,0975
Bloomingdale;TN;Tennessee;Sullivan;36,5793;-82,5096
Panthersville;GA;Georgia;DeKalb;33,7059;-84,2763
Pitman;NJ;New Jersey;Gloucester;39,7335;-75,1306
Rockwood;VA;Virginia;Chesterfield;37,463;-77,5744
St. Pete Beach;FL;Florida;Pinellas;27,7235;-82,7387
Winslow;AZ;Arizona;Navajo;35,0243;-110,7095
Bayport;NY;New York;Suffolk;40,7461;-73,0546
Montecito;CA;California;Santa Barbara;34,4384;-119,6309
Carbondale;PA;Pennsylvania;Lackawanna;41,5714;-75,5048
Woodmoor;CO;Colorado;El Paso;39,1063;-104,8456
Park Forest Village;PA;Pennsylvania;Centre;40,7996;-77,9084
Fort Valley;GA;Georgia;Peach;32,552;-83,8817
Savoy;IL;Illinois;Champaign;40,06;-88,2552
Aransas Pass;TX;Texas;Nueces;27,8876;-97,1136
Baxter;MN;Minnesota;Crow Wing;46,3426;-94,2793
Boonton;NJ;New Jersey;Morris;40,9047;-74,4048
Brownfield;TX;Texas;Terry;33,1757;-102,273
Valley Cottage;NY;New York;Rockland;41,1162;-73,9433
Bath;ME;Maine;Sagadahoc;43,9346;-69,8346
Madison Park;NJ;New Jersey;Middlesex;40,4454;-74,2966
Highland Park;MI;Michigan;Wayne;42,4052;-83,0977
Paloma Creek South;TX;Texas;Denton;33,21;-96,9325
Hernando;FL;Florida;Citrus;28,9451;-82,3781
Monmouth;IL;Illinois;Warren;40,914;-90,6425
Whitehouse;TX;Texas;Smith;32,2222;-95,221
Hoquiam;WA;Washington;Grays Harbor;46,9863;-123,9022
Fort Irwin;CA;California;San Bernardino;35,2477;-116,6834
Hope;AR;Arkansas;Hempstead;33,6682;-93,5895
Dock Junction;GA;Georgia;Glynn;31,2031;-81,5155
Dunn Loring;VA;Virginia;Fairfax;38,8945;-77,2315
Topanga;CA;California;Los Angeles;34,0965;-118,6053
Edgemere;MD;Maryland;Baltimore;39,2273;-76,459
Maysville;KY;Kentucky;Mason;38,6455;-83,7911
Highland Park;TX;Texas;Dallas;32,8311;-96,8012
Guntersville;AL;Alabama;Marshall;34,3671;-86,2637
Redlands;CO;Colorado;Mesa;39,0886;-108,6582
Graham;TX;Texas;Young;33,1017;-98,5779
Franklin;NH;New Hampshire;Merrimack;43,4499;-71,6691
North Haledon;NJ;New Jersey;Passaic;40,9628;-74,1844
Coffeyville;KS;Kansas;Montgomery;37,0519;-95,618
Altoona;WI;Wisconsin;Eau Claire;44,8029;-91,4385
Milton;WA;Washington;Pierce;47,2524;-122,3153
Toppenish;WA;Washington;Yakima;46,3806;-120,3122
Mascoutah;IL;Illinois;St. Clair;38,5192;-89,8045
Temple Hills;MD;Maryland;Prince George's;38,8106;-76,9495
Lancaster;SC;South Carolina;Lancaster;34,7248;-80,7804
Presque Isle;ME;Maine;Aroostook;46,6868;-67,9874
Hillview;KY;Kentucky;Bullitt;38,0562;-85,6847
Rodeo;CA;California;Contra Costa;38,0367;-122,2526
Smithfield;VA;Virginia;Isle of Wight;36,9755;-76,6152
Village Green-Green Ridge;PA;Pennsylvania;Delaware;39,8639;-75,4257
Irondale;GA;Georgia;Clayton;33,4773;-84,3601
Cameron;MO;Missouri;Clinton;39,7444;-94,2329
Jeannette;PA;Pennsylvania;Westmoreland;40,3277;-79,6139
Glencoe;IL;Illinois;Cook;42,1347;-87,7641
Fort Knox;KY;Kentucky;Hardin;37,8915;-85,9636
Wyoming;OH;Ohio;Hamilton;39,2297;-84,4816
Millersville;PA;Pennsylvania;Lancaster;40,0047;-76,3522
Port Jervis;NY;New York;Orange;41,3783;-74,691
Lake Villa;IL;Illinois;Lake;42,4184;-88,0836
Shelby;OH;Ohio;Richland;40,8847;-82,6578
White Meadow Lake;NJ;New Jersey;Morris;40,9241;-74,5107
Anthony;NM;New Mexico;Doña Ana;32,0131;-106,5984
Othello;WA;Washington;Adams;46,8221;-119,1653
Audubon;NJ;New Jersey;Camden;39,8906;-75,0722
York;SC;South Carolina;York;34,9967;-81,2341
Milliken;CO;Colorado;Weld;40,3115;-104,8561
Leisure World;MD;Maryland;Montgomery;39,1023;-77,0689
Stevensville;MD;Maryland;Queen Anne's;38,9745;-76,3184
Derby;CO;Colorado;Adams;39,84;-104,9172
Spring Hill;KS;Kansas;Johnson;38,7565;-94,8201
Rock Falls;IL;Illinois;Whiteside;41,7724;-89,6928
Arizona City;AZ;Arizona;Pinal;32,7506;-111,6707
Vega Alta;PR;Puerto Rico;Vega Alta;18,4151;-66,3211
Orosi;CA;California;Tulare;36,5433;-119,2914
Fort Mitchell;KY;Kentucky;Kenton;39,046;-84,5562
Midland;WA;Washington;Pierce;47,1734;-122,412
Providence;UT;Utah;Cache;41,7035;-111,8123
